StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2007-11-08 14:00:58;2007-11-08 14:03:31;2007-11-08 14:03:31;00:00:01;00:02:33;0.99108;0.982977;1;151;0;0;4.9554;2.94893;4.9554;2.94893;0;0;0;0;0;2;151;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;151;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:32;2007-11-08 14:03:32;00:00:01;00:02:34;0.99108;0.983023;1;152;0;0;0.99108;2.93614;0.99108;2.93614;0;0;1;0;0;0;151;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;151;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:33;2007-11-08 14:03:33;00:00:01;00:02:35;0.99108;0.983069;1;153;0;0;4.9554;2.94921;4.9554;2.94921;0;0;0;0;0;2;153;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;153;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:34;2007-11-08 14:03:34;00:00:01;00:02:36;0.99108;0.983115;1;154;0;0;0.99108;2.93658;0.99108;2.93658;0;0;1;0;0;0;153;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;153;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:35;2007-11-08 14:03:35;00:00:01;00:02:37;0.99108;0.983159;1;155;0;0;4.9554;2.94948;4.9554;2.94948;0;0;0;0;0;2;155;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;155;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:36;2007-11-08 14:03:36;00:00:01;00:02:38;0.99108;0.983204;1;156;0;0;0.99108;2.93701;0.99108;2.93701;0;0;1;0;0;0;155;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;155;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:37;2007-11-08 14:03:37;00:00:01;00:02:39;0.99108;0.983247;1;157;0;0;4.9554;2.94974;4.9554;2.94974;0;0;0;0;0;2;157;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;157;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:38;2007-11-08 14:03:38;00:00:01;00:02:40;0.99108;0.98329;1;158;0;0;0.99108;2.93742;0.99108;2.93742;0;0;1;0;0;0;157;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;157;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:39;2007-11-08 14:03:39;00:00:01;00:02:41;0.99108;0.983333;1;159;0;0;4.9554;2.95;4.9554;2.95;0;0;0;0;0;2;159;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;159;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:40;2007-11-08 14:03:41;00:00:01;00:02:42;0.99108;0.983375;1;160;0;0;0.99108;2.93783;0.99108;2.93783;0;0;1;0;0;0;159;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;159;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:41;2007-11-08 14:03:42;00:00:01;00:02:43;0.99108;0.983416;1;161;0;0;4.9554;2.95025;4.9554;2.95025;0;0;0;0;0;2;161;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;161;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:42;2007-11-08 14:03:43;00:00:01;00:02:44;0.99108;0.983457;1;162;0;0;0.99108;2.93823;0.99108;2.93823;0;0;1;0;0;0;161;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;161;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:43;2007-11-08 14:03:44;00:00:01;00:02:45;0.99108;0.983498;1;163;0;0;4.9554;2.95049;4.9554;2.95049;0;0;0;0;0;2;163;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;163;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:44;2007-11-08 14:03:45;00:00:01;00:02:46;0.99108;0.983538;1;164;0;0;0.99108;2.93862;0.99108;2.93862;0;0;1;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;163;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:45;2007-11-08 14:03:46;00:00:01;00:02:47;0.99108;0.983577;1;165;0;0;4.9554;2.95073;4.9554;2.95073;0;0;0;0;0;2;165;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;165;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:46;2007-11-08 14:03:47;00:00:01;00:02:48;0.99108;0.983616;1;166;0;0;0.99108;2.939;0.99108;2.939;0;0;1;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;165;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:47;2007-11-08 14:03:48;00:00:01;00:02:49;0.99108;0.983655;1;167;0;0;4.9554;2.95096;4.9554;2.95096;0;0;0;0;0;2;167;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;167;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:48;2007-11-08 14:03:49;00:00:01;00:02:50;0.99108;0.983693;1;168;0;0;0.99108;2.93937;0.99108;2.93937;0;0;1;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;167;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:50;2007-11-08 14:03:50;00:00:01;00:02:51;0.99108;0.983731;1;169;0;0;4.9554;2.95119;4.9554;2.95119;0;0;0;0;0;2;169;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;169;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:51;2007-11-08 14:03:51;00:00:01;00:02:52;0.99108;0.983768;1;170;0;0;0.99108;2.93973;0.99108;2.93973;0;0;1;0;0;0;169;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;169;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:52;2007-11-08 14:03:52;00:00:01;00:02:53;1.98216;0.989558;2;172;0;0;5.94648;2.95717;5.94648;2.95717;0;0;1;0;0;2;171;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;171;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:53;2007-11-08 14:03:53;00:00:01;00:02:54;0.994036;0.989578;1;173;0;0;4.97018;2.96873;4.97018;2.96873;0;0;0;0;0;2;173;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;173;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:54;2007-11-08 14:03:54;00:00:01;00:02:55;0.987167;0.989564;1;174;0;0;0.987167;2.95732;0.987167;2.95732;0;0;1;0;0;0;173;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;173;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:55;2007-11-08 14:03:55;00:00:01;00:02:56;0.99108;0.989567;1;175;0;0;4.9554;2.9687;4.9554;2.9687;0;0;0;0;0;2;175;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;175;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:56;2007-11-08 14:03:56;00:00:01;00:02:57;0.99108;0.98957;1;176;0;0;0.99108;2.95747;0.99108;2.95747;0;0;1;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;175;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:57;2007-11-08 14:03:57;00:00:01;00:02:58;0.99108;0.989573;1;177;0;0;4.9554;2.96872;4.9554;2.96872;0;0;0;0;0;2;177;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;177;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:58;2007-11-08 14:03:58;00:00:01;00:02:59;0.99108;0.989576;1;178;0;0;0.99108;2.95761;0.99108;2.95761;0;0;1;0;0;0;177;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;177;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:03:59;2007-11-08 14:03:59;00:00:01;00:03:00;0.99108;0.989579;1;179;0;0;4.9554;2.96874;4.9554;2.96874;0;0;0;0;0;2;179;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;179;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:00;2007-11-08 14:04:00;00:00:01;00:03:01;0.99108;0.989582;1;180;0;0;0.99108;2.95775;0.99108;2.95775;0;0;1;0;0;0;179;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;179;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:01;2007-11-08 14:04:01;00:00:01;00:03:02;0.988142;0.989569;1;181;0;0;3.95257;2.96324;3.95257;2.96324;0;0;1;0;0;1;180;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;181;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:02;2007-11-08 14:04:02;00:00:01;00:03:03;0;0.984145;0;181;0;0;0.993049;2.95243;0.993049;2.95243;0;0;0;0;0;1;181;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;181;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:03;2007-11-08 14:04:03;00:00:01;00:03:04;1.96657;0.989548;2;183;0;0;1.96657;2.94701;1.96657;2.94701;0;0;2;0;0;0;181;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;181;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:04;2007-11-08 14:04:04;00:00:01;00:03:05;0;0.984157;0;183;0;0;3.95257;2.95247;3.95257;2.95247;0;0;0;0;0;2;183;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;183;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:05;2007-11-08 14:04:05;00:00:01;00:03:06;0.99108;0.984189;1;184;0;0;0.99108;2.94187;0.99108;2.94187;0;0;1;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;183;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:06;2007-11-08 14:04:06;00:00:01;00:03:07;0.99108;0.984221;1;185;0;0;4.9554;2.95266;4.9554;2.95266;0;0;0;0;0;2;185;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:007;00:00:00:007;;185;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:07;2007-11-08 14:04:07;00:00:01;00:03:08;0.99108;0.984252;1;186;0;0;0.99108;2.94217;0.99108;2.94217;0;0;1;0;0;0;185;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;185;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:08;2007-11-08 14:04:08;00:00:01;00:03:09;0.994036;0.984304;1;187;0;0;4.97018;2.95291;4.97018;2.95291;0;0;0;0;0;2;187;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:007;;187;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:09;2007-11-08 14:04:09;00:00:01;00:03:10;0.987167;0.984314;1;188;0;0;0.987167;2.94247;0.987167;2.94247;0;0;1;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:007;;187;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:10;2007-11-08 14:04:10;00:00:01;00:03:12;0.99108;0.984344;1;189;0;0;4.9554;2.95303;4.9554;2.95303;0;0;0;0;0;2;189;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008;00:00:00:008;;189;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:11;2007-11-08 14:04:11;00:00:01;00:03:13;0;0.979193;0;189;0;0;0;2.93758;0;2.93758;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;189;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:12;2007-11-08 14:04:12;00:00:01;00:03:14;0;0.974096;0;189;0;0;0;2.92229;0;2.92229;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;189;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:13;2007-11-08 14:04:13;00:00:01;00:03:15;0;0.969052;0;189;0;0;0;2.90716;0;2.90716;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;189;0;0;0;0;0;0;
2007-11-08 14:00:58;2007-11-08 14:04:13;2007-11-08 14:04:13;00:00:00;00:03:15;0;0.968813;0;189;0;0;0;2.90644;0;2.90644;0;0;0;0;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:008;;189;0;0;0;0;0;0;
